Wavelength,Responsivity
787.4,0.59092
787.5,0.591
787.6,0.59108
787.7,0.59116
787.8,0.59124
787.9,0.59132
788.0,0.5914
788.1,0.59148
788.2,0.59156
788.3,0.59164
788.4,0.59172
788.5,0.5918
788.6,0.59188
788.7,0.59196
788.8,0.59204
788.9,0.59212
789.0,0.5922
789.1,0.59228
789.2,0.59236
789.3,0.59244
789.4,0.59252
789.5,0.5926
789.6,0.59268
789.7,0.59276
789.8,0.59284
789.9,0.59292
790.0,0.593
790.1,0.59308
790.2,0.59316
790.3,0.59324
790.4,0.59332
790.5,0.5934
790.6,0.59348
790.7,0.59356
790.8,0.59364
790.9,0.59372
791.0,0.5938
791.1,0.59388
791.2,0.59396
791.3,0.59404
791.4,0.59412
791.5,0.5942
791.6,0.59428
791.7,0.59436
791.8,0.59444
791.9,0.59452
792.0,0.5946
792.1,0.59468
792.2,0.59476
792.3,0.59484
792.4,0.59492
792.5,0.595
792.6,0.59508
792.7,0.59516
792.8,0.59524
792.9,0.59532
793.0,0.5954
793.1,0.59548
793.2,0.59556
793.3,0.59564
793.4,0.59572
793.5,0.5958
793.6,0.59588
793.7,0.59596
793.8,0.59604
793.9,0.59612
794.0,0.5962
794.1,0.59628
794.2,0.59636
794.3,0.59644
794.4,0.59652
794.5,0.5966
794.6,0.59668
794.7,0.59676
794.8,0.59684
794.9,0.59692
795.0,0.597
795.1,0.59708
795.2,0.59716
795.3,0.59724
795.4,0.59732
795.5,0.5974
795.6,0.59748
795.7,0.59756
795.8,0.59764
795.9,0.59772
796.0,0.5978
796.1,0.59788
796.2,0.59796
796.3,0.59804
796.4,0.59812
796.5,0.5982
796.6,0.59828
796.7,0.59836
796.8,0.59844
796.9,0.59852
797.0,0.5986
797.1,0.59868
797.2,0.59876
797.3,0.59884
797.4,0.59892
797.5,0.599
797.6,0.59908
797.7,0.59916
797.8,0.59924
797.9,0.59932
798.0,0.5994
798.1,0.59948
798.2,0.59956
798.3,0.59964
798.4,0.59972
798.5,0.5998
798.6,0.59988
798.7,0.59996
798.8,0.60004
798.9,0.60012
799.0,0.6002
799.1,0.60028
799.2,0.60036
799.3,0.60044
799.4,0.60052
799.5,0.6006
799.6,0.60068
799.7,0.60076
799.8,0.60084
799.9,0.60092
800.0,0.601
800.1,0.601075
800.2,0.60115
800.3,0.601225
800.4,0.6013
800.5,0.601375
800.6,0.60145
800.7,0.601525
800.8,0.6016
800.9,0.601675
801.0,0.60175
801.1,0.601825
801.2,0.6019
801.3,0.601975
801.4,0.60205
801.5,0.602125
801.6,0.6022
801.7,0.602275
801.8,0.60235
801.9,0.602425
802.0,0.6025
802.1,0.602575
802.2,0.60265
802.3,0.602725
802.4,0.6028
802.5,0.602875
802.6,0.60295
802.7,0.603025
802.8,0.6031
802.9,0.603175
803.0,0.60325
803.1,0.603325
803.2,0.6034
803.3,0.603475
803.4,0.60355
803.5,0.603625
803.6,0.6037
803.7,0.603775
803.8,0.60385
803.9,0.603925
804.0,0.604
804.1,0.604075
804.2,0.60415
804.3,0.604225
804.4,0.6043
804.5,0.604375
804.6,0.60445
804.7,0.604525
804.8,0.6046
804.9,0.604675
805.0,0.60475
805.1,0.604825
805.2,0.6049
805.3,0.604975
805.4,0.60505
805.5,0.605125
805.6,0.6052
805.7,0.605275
805.8,0.60535
805.9,0.605425
806.0,0.6055
806.1,0.605575
806.2,0.60565
806.3,0.605725
806.4,0.6058
806.5,0.605875
806.6,0.60595
806.7,0.606025
806.8,0.6061
806.9,0.606175
807.0,0.60625
807.1,0.606325
807.2,0.6064
807.3,0.606475
807.4,0.60655
807.5,0.606625
807.6,0.6067
807.7,0.606775
807.8,0.60685
807.9,0.606925
808.0,0.607
808.1,0.607075
808.2,0.60715
808.3,0.607225
808.4,0.6073
808.5,0.607375
808.6,0.60745
808.7,0.607525
808.8,0.6076
808.9,0.607675
809.0,0.60775
809.1,0.607825
809.2,0.6079
809.3,0.607975
809.4,0.60805
809.5,0.608125
809.6,0.6082
809.7,0.608275
809.8,0.60835
809.9,0.608425
810.0,0.6085
810.1,0.608575
810.2,0.60865
810.3,0.608725
810.4,0.6088
810.5,0.608875
810.6,0.60895
810.7,0.609025
810.8,0.6091
810.9,0.609175
811.0,0.60925
811.1,0.609325
811.2,0.6094
811.3,0.609475
811.4,0.60955
811.5,0.609625
811.6,0.6097
811.7,0.609775
811.8,0.60985
811.9,0.609925
812.0,0.61
812.1,0.610075
812.2,0.61015
812.3,0.610225
812.4,0.6103
812.5,0.610375
812.6,0.61045
812.7,0.610525
812.8,0.6106
812.9,0.610675
813.0,0.61075
813.1,0.610825
813.2,0.6109
813.3,0.610975
813.4,0.61105
813.5,0.611125
813.6,0.6112
813.7,0.611275
813.8,0.61135
813.9,0.611425
814.0,0.6115
814.1,0.611575
814.2,0.61165
814.3,0.611725
814.4,0.6118
814.5,0.611875
814.6,0.61195
814.7,0.612025
814.8,0.6121
814.9,0.612175
815.0,0.61225
815.1,0.612325
815.2,0.6124
815.3,0.612475
815.4,0.61255
815.5,0.612625
815.6,0.6127
815.7,0.612775
815.8,0.61285
815.9,0.612925
816.0,0.613
816.1,0.613075
816.2,0.61315
816.3,0.613225
816.4,0.6133
816.5,0.613375
816.6,0.61345
816.7,0.613525
816.8,0.6136
816.9,0.613675
817.0,0.61375
817.1,0.613825
817.2,0.6139
817.3,0.613975
817.4,0.61405
817.5,0.614125
817.6,0.6142
817.7,0.614275
817.8,0.61435
817.9,0.614425
818.0,0.6145
818.1,0.614575
818.2,0.61465
818.3,0.614725
818.4,0.6148
818.5,0.614875
818.6,0.61495
818.7,0.615025
818.8,0.6151
818.9,0.615175
819.0,0.61525
819.1,0.615325
819.2,0.6154
819.3,0.615475
819.4,0.61555
819.5,0.615625
819.6,0.6157
819.7,0.615775
819.8,0.61585
819.9,0.615925
820.0,0.616
820.1,0.6161
820.2,0.6162
820.3,0.6163
820.4,0.6164
820.5,0.6165
820.6,0.6166
820.7,0.6167
820.8,0.6168
820.9,0.6169
821.0,0.617
821.1,0.6171
821.2,0.6172
821.3,0.6173
821.4,0.6174
821.5,0.6175
821.6,0.6176
821.7,0.6177
821.8,0.6178
821.9,0.6179
822.0,0.618
822.1,0.6181
822.2,0.6182
822.3,0.6183
822.4,0.6184
822.5,0.6185
822.6,0.6186
822.7,0.6187
822.8,0.6188
822.9,0.6189
823.0,0.619
823.1,0.6191
823.2,0.6192
823.3,0.6193
823.4,0.6194
823.5,0.6195
823.6,0.6196
823.7,0.6197
823.8,0.6198
823.9,0.6199
824.0,0.62
824.1,0.6201
824.2,0.6202
824.3,0.6203
824.4,0.6204
824.5,0.6205
824.6,0.6206
824.7,0.6207
824.8,0.6208
824.9,0.6209
825.0,0.621
825.1,0.6211
825.2,0.6212
825.3,0.6213
825.4,0.6214
825.5,0.6215
825.6,0.6216
825.7,0.6217
825.8,0.6218
825.9,0.6219
826.0,0.622
826.1,0.6221
826.2,0.6222
826.3,0.6223
826.4,0.6224
826.5,0.6225
826.6,0.6226
826.7,0.6227
826.8,0.6228
826.9,0.6229
827.0,0.623
827.1,0.6231
827.2,0.6232
827.3,0.6233
827.4,0.6234
827.5,0.6235
827.6,0.6236
827.7,0.6237
827.8,0.6238
827.9,0.6239
828.0,0.624
828.1,0.6241
828.2,0.6242
828.3,0.6243
828.4,0.6244
828.5,0.6245
828.6,0.6246
828.7,0.6247
828.8,0.6248
828.9,0.6249
829.0,0.625
829.1,0.6251
829.2,0.6252
829.3,0.6253
829.4,0.6254
829.5,0.6255
829.6,0.6256
829.7,0.6257
829.8,0.6258
829.9,0.6259
830.0,0.626
830.1,0.6261
830.2,0.6262
830.3,0.6263
830.4,0.6264
830.5,0.6265
830.6,0.6266
830.7,0.6267
830.8,0.6268
830.9,0.6269
831.0,0.627
831.1,0.6271
831.2,0.6272
831.3,0.6273
831.4,0.6274
831.5,0.6275
831.6,0.6276
831.7,0.6277
831.8,0.6278
831.9,0.6279
832.0,0.628
832.1,0.6281
832.2,0.6282
832.3,0.6283
832.4,0.6284
832.5,0.6285
832.6,0.6286
832.7,0.6287
832.8,0.6288
832.9,0.6289
833.0,0.629
833.1,0.6291
833.2,0.6292
833.3,0.6293
833.4,0.6294
833.5,0.6295
833.6,0.6296
833.7,0.6297
833.8,0.6298
833.9,0.6299
834.0,0.63
834.1,0.6301
834.2,0.6302
834.3,0.6303
834.4,0.6304
834.5,0.6305
834.6,0.6306
834.7,0.6307
834.8,0.6308
834.9,0.6309
835.0,0.631
835.1,0.6311
835.2,0.6312
835.3,0.6313
835.4,0.6314
835.5,0.6315
835.6,0.6316
835.7,0.6317
835.8,0.6318
835.9,0.6319
836.0,0.632
836.1,0.6321
836.2,0.6322
836.3,0.6323
836.4,0.6324
836.5,0.6325
836.6,0.6326
836.7,0.6327
836.8,0.6328
836.9,0.6329
837.0,0.633
837.1,0.6331
837.2,0.6332
837.3,0.6333
837.4,0.6334
837.5,0.6335
837.6,0.6336
837.7,0.6337
837.8,0.6338
837.9,0.6339
838.0,0.634
838.1,0.6341
838.2,0.6342
838.3,0.6343
838.4,0.6344
838.5,0.6345
838.6,0.6346
838.7,0.6347
838.8,0.6348
838.9,0.6349
839.0,0.635
839.1,0.6351
839.2,0.6352
839.3,0.6353
839.4,0.6354
839.5,0.6355
839.6,0.6356
839.7,0.6357
839.8,0.6358
839.9,0.6359
840.0,0.636
840.1,0.636075
840.2,0.63615
840.3,0.636225
840.4,0.6363
840.5,0.636375
840.6,0.63645
840.7,0.636525
840.8,0.6366
840.9,0.636675
841.0,0.63675
841.1,0.636825
841.2,0.6369
841.3,0.636975
841.4,0.63705
841.5,0.637125
841.6,0.6372
841.7,0.637275
841.8,0.63735
841.9,0.637425
842.0,0.6375
842.1,0.637575
842.2,0.63765
842.3,0.637725
842.4,0.6378
842.5,0.637875
842.6,0.63795
842.7,0.638025
842.8,0.6381
842.9,0.638175
843.0,0.63825
843.1,0.638325
843.2,0.6384
843.3,0.638475
843.4,0.63855
843.5,0.638625
843.6,0.6387
843.7,0.638775
843.8,0.63885
843.9,0.638925
844.0,0.639
844.1,0.639075
844.2,0.63915
844.3,0.639225
844.4,0.6393
844.5,0.639375
844.6,0.63945
844.7,0.639525
844.8,0.6396
844.9,0.639675
845.0,0.63975
845.1,0.639825
845.2,0.6399
845.3,0.639975
845.4,0.64005
845.5,0.640125
845.6,0.6402
845.7,0.640275
845.8,0.64035
845.9,0.640425
846.0,0.6405
846.1,0.640575
846.2,0.64065
846.3,0.640725
846.4,0.6408
846.5,0.640875
846.6,0.64095
846.7,0.641025
846.8,0.6411
846.9,0.641175
847.0,0.64125
847.1,0.641325
847.2,0.6414
847.3,0.641475
847.4,0.64155
847.5,0.641625
847.6,0.6417
847.7,0.641775
847.8,0.64185
847.9,0.641925
848.0,0.642
848.1,0.642075
848.2,0.64215
848.3,0.642225
848.4,0.6423
848.5,0.642375
848.6,0.64245
848.7,0.642525
848.8,0.6426
848.9,0.642675
849.0,0.64275
849.1,0.642825
849.2,0.6429
849.3,0.642975
849.4,0.64305
849.5,0.643125
849.6,0.6432
849.7,0.643275
849.8,0.64335
849.9,0.643425
850.0,0.6435
850.1,0.643575
850.2,0.64365
850.3,0.643725
850.4,0.6438
850.5,0.643875
850.6,0.64395
850.7,0.644025
850.8,0.6441
850.9,0.644175
851.0,0.64425
851.1,0.644325
851.2,0.6444
851.3,0.644475
851.4,0.64455
851.5,0.644625
851.6,0.6447
851.7,0.644775
851.8,0.64485
851.9,0.644925
852.0,0.645
852.1,0.645075
852.2,0.64515
852.3,0.645225
852.4,0.6453
852.5,0.645375
852.6,0.64545
852.7,0.645525
852.8,0.6456
852.9,0.645675
853.0,0.64575
853.1,0.645825
853.2,0.6459
853.3,0.645975
853.4,0.64605
853.5,0.646125
853.6,0.6462
853.7,0.646275
853.8,0.64635
853.9,0.646425
854.0,0.6465
854.1,0.646575
854.2,0.64665
854.3,0.646725
854.4,0.6468
854.5,0.646875
854.6,0.64695
854.7,0.647025
854.8,0.6471
854.9,0.647175
855.0,0.64725
855.1,0.647325
855.2,0.6474
855.3,0.647475
855.4,0.64755
855.5,0.647625
855.6,0.6477
855.7,0.647775
855.8,0.64785
855.9,0.647925
856.0,0.648
856.1,0.648075
856.2,0.64815
856.3,0.648225
856.4,0.6483
856.5,0.648375
856.6,0.64845
856.7,0.648525
856.8,0.6486
856.9,0.648675
857.0,0.64875
857.1,0.648825
857.2,0.6489
857.3,0.648975
857.4,0.64905
857.5,0.649125
857.6,0.6492
857.7,0.649275
857.8,0.64935
857.9,0.649425
858.0,0.6495
858.1,0.649575
858.2,0.64965
858.3,0.649725
858.4,0.6498
858.5,0.649875
858.6,0.64995
858.7,0.650025
858.8,0.6501
858.9,0.650175
859.0,0.65025
859.1,0.650325
859.2,0.6504
859.3,0.650475
859.4,0.65055
859.5,0.650625
859.6,0.6507
859.7,0.650775
859.8,0.65085
859.9,0.650925
860.0,0.651
860.1,0.65108
860.2,0.65116
860.3,0.65124
860.4,0.65132
860.5,0.6514
860.6,0.65148
860.7,0.65156
860.8,0.65164
860.9,0.65172
861.0,0.6518
861.1,0.65188
861.2,0.65196
861.3,0.65204
861.4,0.65212
861.5,0.6522
861.6,0.65228
861.7,0.65236
861.8,0.65244
861.9,0.65252
862.0,0.6526
862.1,0.65268
862.2,0.65276
862.3,0.65284
862.4,0.65292
862.5,0.653
862.6,0.65308
862.7,0.65316
862.8,0.65324
862.9,0.65332
863.0,0.6534
863.1,0.65348
863.2,0.65356
863.3,0.65364
863.4,0.65372
863.5,0.6538
863.6,0.65388
863.7,0.65396
863.8,0.65404
863.9,0.65412
864.0,0.6542
864.1,0.65428
864.2,0.65436
864.3,0.65444
864.4,0.65452
864.5,0.6546
864.6,0.65468
864.7,0.65476
864.8,0.65484
864.9,0.65492
865.0,0.655
865.1,0.65508
865.2,0.65516
865.3,0.65524
865.4,0.65532
865.5,0.6554
865.6,0.65548
865.7,0.65556
865.8,0.65564
865.9,0.65572
866.0,0.6558
866.1,0.65588
866.2,0.65596
866.3,0.65604
866.4,0.65612
866.5,0.6562
866.6,0.65628
866.7,0.65636
866.8,0.65644
866.9,0.65652
867.0,0.6566
867.1,0.65668
867.2,0.65676
867.3,0.65684
867.4,0.65692
867.5,0.657
867.6,0.65708
867.7,0.65716
867.8,0.65724
867.9,0.65732
868.0,0.6574
868.1,0.65748
868.2,0.65756
868.3,0.65764
868.4,0.65772
868.5,0.6578
868.6,0.65788
868.7,0.65796
868.8,0.65804
868.9,0.65812
869.0,0.6582
869.1,0.65828
869.2,0.65836
869.3,0.65844
869.4,0.65852
869.5,0.6586
869.6,0.65868
869.7,0.65876
869.8,0.65884
869.9,0.65892
870.0,0.659
870.1,0.65908
870.2,0.65916
870.3,0.65924
870.4,0.65932
870.5,0.6594
870.6,0.65948
870.7,0.65956
870.8,0.65964
870.9,0.65972
871.0,0.6598
871.1,0.65988
871.2,0.65996
871.3,0.66004
871.4,0.66012
871.5,0.6602
871.6,0.66028
871.7,0.66036
871.8,0.66044
871.9,0.66052
872.0,0.6606
872.1,0.66068
872.2,0.66076
872.3,0.66084
872.4,0.66092
872.5,0.661
872.6,0.66108
872.7,0.66116
872.8,0.66124
872.9,0.66132
873.0,0.6614
873.1,0.66148
873.2,0.66156
873.3,0.66164
873.4,0.66172
873.5,0.6618
873.6,0.66188
873.7,0.66196
873.8,0.66204
873.9,0.66212
874.0,0.6622
874.1,0.66228
874.2,0.66236
874.3,0.66244
874.4,0.66252
874.5,0.6626
874.6,0.66268
874.7,0.66276
874.8,0.66284
874.9,0.66292
875.0,0.663
875.1,0.66308
875.2,0.66316
875.3,0.66324
875.4,0.66332
875.5,0.6634
875.6,0.66348
875.7,0.66356
875.8,0.66364
875.9,0.66372
876.0,0.6638
876.1,0.66388
876.2,0.66396
876.3,0.66404
876.4,0.66412
876.5,0.6642
876.6,0.66428
876.7,0.66436
876.8,0.66444
876.9,0.66452
877.0,0.6646
877.1,0.66468
877.2,0.66476
877.3,0.66484
877.4,0.66492
877.5,0.665
877.6,0.66508
877.7,0.66516
877.8,0.66524
877.9,0.66532
878.0,0.6654
878.1,0.66548
878.2,0.66556
878.3,0.66564
878.4,0.66572
878.5,0.6658
878.6,0.66588
878.7,0.66596
878.8,0.66604
878.9,0.66612
879.0,0.6662
879.1,0.66628
879.2,0.66636
879.3,0.66644
879.4,0.66652
879.5,0.6666
879.6,0.66668
879.7,0.66676
879.8,0.66684
879.9,0.66692
880.0,0.667
880.1,0.667055
880.2,0.66711
880.3,0.667165
880.4,0.66722
880.5,0.667275
880.6,0.66733
880.7,0.667385
880.8,0.66744
880.9,0.667495
881.0,0.66755
881.1,0.667605
881.2,0.66766
881.3,0.667715
881.4,0.66777
881.5,0.667825
881.6,0.66788
881.7,0.667935
881.8,0.66799
881.9,0.668045
882.0,0.6681
882.1,0.668155
882.2,0.66821
882.3,0.668265
882.4,0.66832
882.5,0.668375
882.6,0.66843
882.7,0.668485
882.8,0.66854
882.9,0.668595
883.0,0.66865
883.1,0.668705
883.2,0.66876
883.3,0.668815
883.4,0.66887
883.5,0.668925
883.6,0.66898
883.7,0.669035
883.8,0.66909
883.9,0.669145
884.0,0.6692
884.1,0.669255
884.2,0.66931
884.3,0.669365
884.4,0.66942
884.5,0.669475
884.6,0.66953
884.7,0.669585
884.8,0.66964
884.9,0.669695
885.0,0.66975
885.1,0.669805
885.2,0.66986
885.3,0.669915
885.4,0.66997
885.5,0.670025
885.6,0.67008
885.7,0.670135
885.8,0.67019
885.9,0.670245
886.0,0.6703
886.1,0.670355
886.2,0.67041
886.3,0.670465
886.4,0.67052
886.5,0.670575
886.6,0.67063
886.7,0.670685
886.8,0.67074
886.9,0.670795
887.0,0.67085
887.1,0.670905
887.2,0.67096
887.3,0.671015
887.4,0.67107
887.5,0.671125
887.6,0.67118
887.7,0.671235
887.8,0.67129
887.9,0.671345
888.0,0.6714
888.1,0.671455
888.2,0.67151
888.3,0.671565
888.4,0.67162
888.5,0.671675
888.6,0.67173
888.7,0.671785
888.8,0.67184
888.9,0.671895
889.0,0.67195
889.1,0.672005
889.2,0.67206
889.3,0.672115
889.4,0.67217
889.5,0.672225
889.6,0.67228
889.7,0.672335
889.8,0.67239
889.9,0.672445
890.0,0.6725
890.1,0.672555
890.2,0.67261
890.3,0.672665
890.4,0.67272
890.5,0.672775
890.6,0.67283
890.7,0.672885
890.8,0.67294
890.9,0.672995
891.0,0.67305
891.1,0.673105
891.2,0.67316
891.3,0.673215
891.4,0.67327
891.5,0.673325
891.6,0.67338
891.7,0.673435
891.8,0.67349
891.9,0.673545
892.0,0.6736
892.1,0.673655
892.2,0.67371
892.3,0.673765
892.4,0.67382
892.5,0.673875
892.6,0.67393
892.7,0.673985
892.8,0.67404
892.9,0.674095
893.0,0.67415
893.1,0.674205
893.2,0.67426
893.3,0.674315
893.4,0.67437
893.5,0.674425
893.6,0.67448
893.7,0.674535
893.8,0.67459
893.9,0.674645
894.0,0.6747
894.1,0.674755
894.2,0.67481
894.3,0.674865
894.4,0.67492
894.5,0.674975
894.6,0.67503
894.7,0.675085
894.8,0.67514
894.9,0.675195
895.0,0.67525
895.1,0.675305
895.2,0.67536
895.3,0.675415
895.4,0.67547
895.5,0.675525
895.6,0.67558
895.7,0.675635
895.8,0.67569
895.9,0.675745
896.0,0.6758
896.1,0.675855
896.2,0.67591
896.3,0.675965
896.4,0.67602
896.5,0.676075
896.6,0.67613
896.7,0.676185
896.8,0.67624
896.9,0.676295
897.0,0.67635
897.1,0.676405
897.2,0.67646
897.3,0.676515
897.4,0.67657
897.5,0.676625
897.6,0.67668
897.7,0.676735
897.8,0.67679
897.9,0.676845
898.0,0.6769
898.1,0.676955
898.2,0.67701
898.3,0.677065
898.4,0.67712
898.5,0.677175
898.6,0.67723
898.7,0.677285
898.8,0.67734
898.9,0.677395
899.0,0.67745
899.1,0.677505
899.2,0.67756
899.3,0.677615
899.4,0.67767
899.5,0.677725
899.6,0.67778
899.7,0.677835
899.8,0.67789
899.9,0.677945
900.0,0.678
900.1,0.67809
900.2,0.67818
900.3,0.67827
900.4,0.67836
900.5,0.67845
900.6,0.67854
900.7,0.67863
900.8,0.67872
900.9,0.67881
901.0,0.6789
901.1,0.67899
901.2,0.67908
901.3,0.67917
901.4,0.67926
901.5,0.67935
901.6,0.67944
901.7,0.67953
901.8,0.67962
901.9,0.67971
902.0,0.6798
902.1,0.67989
902.2,0.67998
902.3,0.68007
902.4,0.68016
902.5,0.68025
902.6,0.68034
902.7,0.68043
902.8,0.68052
902.9,0.68061
903.0,0.6807
903.1,0.68079
903.2,0.68088
903.3,0.68097
903.4,0.68106
903.5,0.68115
903.6,0.68124
903.7,0.68133
903.8,0.68142
903.9,0.68151
904.0,0.6816
904.1,0.68169
904.2,0.68178
904.3,0.68187
904.4,0.68196
904.5,0.68205
904.6,0.68214
904.7,0.68223
904.8,0.68232
904.9,0.68241
905.0,0.6825
905.1,0.68259
905.2,0.68268
905.3,0.68277
905.4,0.68286
905.5,0.68295
905.6,0.68304
905.7,0.68313
905.8,0.68322
905.9,0.68331
906.0,0.6834
906.1,0.68349
906.2,0.68358
906.3,0.68367
906.4,0.68376
906.5,0.68385
906.6,0.68394
906.7,0.68403
906.8,0.68412
906.9,0.68421
907.0,0.6843
907.1,0.68439
907.2,0.68448
907.3,0.68457
907.4,0.68466
907.5,0.68475
907.6,0.68484
907.7,0.68493
907.8,0.68502
907.9,0.68511
908.0,0.6852
908.1,0.68529
908.2,0.68538
908.3,0.68547
908.4,0.68556
908.5,0.68565
908.6,0.68574
908.7,0.68583
908.8,0.68592
908.9,0.68601
909.0,0.6861
909.1,0.68619
909.2,0.68628
909.3,0.68637
909.4,0.68646
909.5,0.68655
909.6,0.68664
909.7,0.68673
909.8,0.68682
909.9,0.68691
910.0,0.687
910.1,0.68709
910.2,0.68718
910.3,0.68727
910.4,0.68736
910.5,0.68745
910.6,0.68754
910.7,0.68763
910.8,0.68772
910.9,0.68781
911.0,0.6879
911.1,0.68799
911.2,0.68808
911.3,0.68817
911.4,0.68826
911.5,0.68835
911.6,0.68844
911.7,0.68853
911.8,0.68862
911.9,0.68871
912.0,0.6888
912.1,0.68889
912.2,0.68898
912.3,0.68907
912.4,0.68916
912.5,0.68925
912.6,0.68934
912.7,0.68943
912.8,0.68952
912.9,0.68961
913.0,0.6897
913.1,0.68979
913.2,0.68988
913.3,0.68997
913.4,0.69006
913.5,0.69015
913.6,0.69024
913.7,0.69033
913.8,0.69042
913.9,0.69051
914.0,0.6906
914.1,0.69069
914.2,0.69078
914.3,0.69087
914.4,0.69096
914.5,0.69105
914.6,0.69114
914.7,0.69123
914.8,0.69132
914.9,0.69141
915.0,0.6915
915.1,0.69159
915.2,0.69168
915.3,0.69177
915.4,0.69186
915.5,0.69195
915.6,0.69204
915.7,0.69213
915.8,0.69222
915.9,0.69231
916.0,0.6924
916.1,0.69249
916.2,0.69258
916.3,0.69267
916.4,0.69276
916.5,0.69285
916.6,0.69294
916.7,0.69303
916.8,0.69312
916.9,0.69321
917.0,0.6933
917.1,0.69339
917.2,0.69348
917.3,0.69357
917.4,0.69366
917.5,0.69375
917.6,0.69384
917.7,0.69393
917.8,0.69402
917.9,0.69411
918.0,0.6942
918.1,0.69429
918.2,0.69438
918.3,0.69447
918.4,0.69456
918.5,0.69465
918.6,0.69474
918.7,0.69483
918.8,0.69492
918.9,0.69501
919.0,0.6951
919.1,0.69519
919.2,0.69528
919.3,0.69537
919.4,0.69546
919.5,0.69555
919.6,0.69564
919.7,0.69573
919.8,0.69582
919.9,0.69591
920.0,0.696
920.1,0.696075
920.2,0.69615
920.3,0.696225
920.4,0.6963
920.5,0.696375
920.6,0.69645
920.7,0.696525
920.8,0.6966
920.9,0.696675
921.0,0.69675
921.1,0.696825
921.2,0.6969
921.3,0.696975
921.4,0.69705
921.5,0.697125
921.6,0.6972
921.7,0.697275
921.8,0.69735
921.9,0.697425
922.0,0.6975
922.1,0.697575
922.2,0.69765
922.3,0.697725
922.4,0.6978
922.5,0.697875
922.6,0.69795
922.7,0.698025
922.8,0.6981
922.9,0.698175
923.0,0.69825
923.1,0.698325
923.2,0.6984
923.3,0.698475
923.4,0.69855
923.5,0.698625
923.6,0.6987
923.7,0.698775
923.8,0.69885
923.9,0.698925
924.0,0.699
924.1,0.699075
924.2,0.69915
924.3,0.699225
924.4,0.6993
924.5,0.699375
924.6,0.69945
924.7,0.699525
924.8,0.6996
924.9,0.699675
925.0,0.69975
925.1,0.699825
925.2,0.6999
925.3,0.699975
925.4,0.70005
925.5,0.700125
925.6,0.7002
925.7,0.700275
925.8,0.70035
925.9,0.700425
926.0,0.7005
926.1,0.700575
926.2,0.70065
926.3,0.700725
926.4,0.7008
926.5,0.700875
926.6,0.70095
926.7,0.701025
926.8,0.7011
926.9,0.701175
927.0,0.70125
927.1,0.701325
927.2,0.7014
927.3,0.701475
927.4,0.70155
927.5,0.701625
927.6,0.7017
927.7,0.701775
927.8,0.70185
927.9,0.701925
928.0,0.702
928.1,0.702075
928.2,0.70215
928.3,0.702225
928.4,0.7023
928.5,0.702375
928.6,0.70245
928.7,0.702525
928.8,0.7026
928.9,0.702675
929.0,0.70275
929.1,0.702825
929.2,0.7029
929.3,0.702975
929.4,0.70305
929.5,0.703125
929.6,0.7032
929.7,0.703275
929.8,0.70335
929.9,0.703425
930.0,0.7035
930.1,0.703575
930.2,0.70365
930.3,0.703725
930.4,0.7038
930.5,0.703875
930.6,0.70395
930.7,0.704025
930.8,0.7041
930.9,0.704175
931.0,0.70425
931.1,0.704325
931.2,0.7044
931.3,0.704475
931.4,0.70455
931.5,0.704625
931.6,0.7047
931.7,0.704775
931.8,0.70485
931.9,0.704925
932.0,0.705
932.1,0.705075
932.2,0.70515
932.3,0.705225
932.4,0.7053
932.5,0.705375
932.6,0.70545
932.7,0.705525
932.8,0.7056
932.9,0.705675
933.0,0.70575
933.1,0.705825
933.2,0.7059
933.3,0.705975
933.4,0.70605
933.5,0.706125
933.6,0.7062
933.7,0.706275
933.8,0.70635
933.9,0.706425
934.0,0.7065
934.1,0.706575
934.2,0.70665
934.3,0.706725
934.4,0.7068
934.5,0.706875
934.6,0.70695
934.7,0.707025
934.8,0.7071
934.9,0.707175
935.0,0.70725
935.1,0.707325
935.2,0.7074
935.3,0.707475
935.4,0.70755
935.5,0.707625
935.6,0.7077
935.7,0.707775
935.8,0.70785
935.9,0.707925
936.0,0.708
936.1,0.708075
936.2,0.70815
936.3,0.708225
936.4,0.7083
936.5,0.708375
936.6,0.70845
936.7,0.708525
936.8,0.7086
936.9,0.708675
937.0,0.70875
937.1,0.708825
937.2,0.7089
937.3,0.708975
937.4,0.70905
937.5,0.709125
937.6,0.7092
937.7,0.709275
937.8,0.70935
937.9,0.709425
938.0,0.7095
938.1,0.709575
938.2,0.70965
938.3,0.709725
938.4,0.7098
938.5,0.709875
938.6,0.70995
938.7,0.710025
938.8,0.7101
938.9,0.710175
939.0,0.71025
939.1,0.710325
939.2,0.7104
939.3,0.710475
939.4,0.71055
939.5,0.710625
939.6,0.7107
939.7,0.710775
939.8,0.71085
939.9,0.710925
940.0,0.711
940.1,0.71105
940.2,0.7111
940.3,0.71115
940.4,0.7112
940.5,0.71125
940.6,0.7113
940.7,0.71135
940.8,0.7114
940.9,0.71145
941.0,0.7115
941.1,0.71155
941.2,0.7116
941.3,0.71165
941.4,0.7117
941.5,0.71175
941.6,0.7118
941.7,0.71185
941.8,0.7119
941.9,0.71195
942.0,0.712
942.1,0.71205
942.2,0.7121
942.3,0.71215
942.4,0.7122
942.5,0.71225
942.6,0.7123
942.7,0.71235
942.8,0.7124
942.9,0.71245
943.0,0.7125
943.1,0.71255
943.2,0.7126
943.3,0.71265
