EC-Lab ASCII FILE
Nb header lines : 54                          

Cyclic Voltammetry

Run on channel : 2 (SN 2827)
User : 
Electrode connection : standard
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Ewe,I filtering : 50 kHz
Channel : Floating
Acquisition started on : 09/05/2019 17:27:53
Saved on :
	File : 180_11.4_FTO_02_CV_C02.mpr
	Directory : C:\Data\Justin\09_04_2019_pvd_SnOxCV\
	Host : 192.109.209.127
Device : VSP-300 (SN 0229)
Address : 192.109.209.128
EC-Lab for windows v10.40 (software)
Internet server v10.40 (firmware)
Command interpretor v10.40 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Cable : standard
Reference electrode : SCE Saturated Calomel Electrode (0.241 V)
Electrode surface area : 0.001 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Ei (V)              0.000               
vs.                 Eoc                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              1.500               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   
E2 (V)              -0.600              
vs.                 Ref                 
nc cycles           3                   
Reverse Scan        1                   
Ef (V)              0.000               
vs.                 Eoc                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	Rcmp/Ohm	P/W
2	0	0	0	1	728.7533	0.905715525	0.905988932	0.00093544138629416546	4	-0.000851278659	22.8278179	8.47499564E-007
2	0	0	0	1	728.8033	0.904715478	0.905124307	0.00092940672847261646	4	-0.000851233082	22.8278179	8.41228598E-007
2	0	0	0	1	728.8533	0.903715551	0.904140413	0.00092594240804491634	4	-0.00085118768	22.8278179	8.37181972E-007
2	0	0	0	1	728.9033	0.902715504	0.903256595	0.00092394647867035523	4	-0.000851142395	22.8278179	8.34560751E-007
2	0	0	0	1	728.9533	0.901715457	0.901995838	0.00092237642039200065	4	-0.000851097226	22.8278179	8.31979719E-007
2	0	0	0	1	729.0033	0.90071553	0.901081681	0.00091685289764967086	4	-0.000851052231	22.8278179	8.26159351E-007
2	0	0	0	1	729.0533	0.899715483	0.899990916	0.00091775974498078776	4	-0.000851007411	22.8278179	8.25975405E-007
2	0	0	0	1	729.1033	0.898715436	0.899068058	0.00091445525524452148	4	-0.000850962766	22.8278179	8.22157517E-007
2	0	0	0	1	729.1533	0.89771539	0.898257673	0.0009113878403257808	4	-0.000850918121	22.8278179	8.18661135E-007
2	0	0	0	1	729.2033	0.896715462	0.897148788	0.00090786480507597418	4	-0.00085087365	22.8278179	8.14489795E-007
2	0	0	0	1	729.2533	0.895715415	0.896128595	0.0009072772022422973	4	-0.000850829354	22.8278179	8.13037047E-007
2	0	0	0	1	729.3033	0.894715488	0.894986331	0.00090350097700677562	4	-0.000850785174	22.8278179	8.08621053E-007
2	0	0	0	1	729.3533	0.89371556	0.894128323	0.00089700806414907183	4	-0.000850741111	22.8278179	8.0204029E-007
2	0	0	0	1	729.4033	0.892715514	0.89321214	0.00089431749694523707	4	-0.000850697281	22.8278179	7.98815222E-007
2	0	0	0	1	729.4533	0.891715467	0.89223963	0.00089561837618627738	4	-0.000850653509	22.8278179	7.99106203E-007
2	0	0	0	1	729.5033	0.890715539	0.891058266	0.00088814595451198672	4	-0.000850609911	22.8278179	7.91389766E-007
2	0	0	0	1	729.5533	0.889715552	0.890132546	0.00088700588417446624	4	-0.000850566488	22.8278179	7.89552814E-007
2	0	0	0	1	729.6033	0.888715506	0.889159083	0.00088567376251039165	4	-0.000850523182	22.8278179	7.8750486E-007
2	0	0	0	1	729.6533	0.887715518	0.888017654	0.00088489658689165293	4	-0.000850479992	22.8278179	7.85803763E-007
2	0	0	0	1	729.7033	0.886715472	0.887172997	0.00087809659763244188	4	-0.000850437034	22.8278179	7.79023594E-007
2	0	0	0	1	729.7533	0.885715425	0.886131823	0.00087799467345811739	4	-0.000850394135	22.8278179	7.78019E-007
2	0	0	0	1	729.8033	0.884715497	0.885341585	0.00087384528268120293	4	-0.000850351411	22.8278179	7.7365155E-007
2	0	0	0	1	729.8533	0.88371551	0.884116292	0.00086935320952627113	4	-0.000850308803	22.8278179	7.68609311E-007
2	0	0	0	1	729.9033	0.882715583	0.882953942	0.00086739797444789976	4	-0.00085026637	22.8278179	7.65872471E-007
2	0	0	0	1	729.9533	0.881715477	0.882031202	0.00086468974175793814	4	-0.000850224111	22.8278179	7.62683328E-007
2	0	0	0	1	730.0033	0.88071543	0.881116748	0.00086383868269708855	4	-0.000850181852	22.8278179	7.61142758E-007
2	0	0	0	1	730.0533	0.879715502	0.880157709	0.00086221086261233614	4	-0.000850139768	22.8278179	7.58881527E-007
2	0	0	0	1	730.1033	0.878715515	0.879210889	0.00085527513524370877	4	-0.000850097858	22.8278179	7.51967207E-007
2	0	0	0	1	730.1533	0.877715588	0.878109694	0.00085330174516894813	4	-0.000850056182	22.8278179	7.49292553E-007
2	0	0	0	1	730.2033	0.876715481	0.877129555	0.00085093979645602114	4	-0.000850014621	22.8278179	7.46384444E-007
2	0	0	0	1	730.2533	0.875715494	0.876204669	0.00084822113812724458	4	-0.000849973178	22.8278179	7.4321531E-007
2	0	0	0	1	730.3033	0.874715447	0.875115991	0.00084638358438732762	4	-0.00084993185	22.8278179	7.40683788E-007
2	0	0	0	1	730.3533	0.87371552	0.874091864	0.00084342373277952742	4	-0.000849890581	22.8278179	7.37229811E-007
2	0	0	0	1	730.4033	0.872715592	0.873098552	0.00084038797016277103	4	-0.000849849486	22.8278179	7.33741501E-007
2	0	0	0	1	730.4533	0.871715546	0.872147858	0.00083953962099190573	4	-0.000849808508	22.8278179	7.32202693E-007
2	0	0	0	1	730.5033	0.870715439	0.871138215	0.00083363622131097867	4	-0.000849767646	22.8278179	7.26212363E-007
2	0	0	0	1	730.5533	0.869715452	0.870171428	0.00083583666222424372	4	-0.000849727017	22.8278179	7.27321208E-007
2	0	0	0	1	730.6033	0.868715525	0.868988156	0.0008340916693096341	4	-0.000849686447	22.8278179	7.24815777E-007
2	0	0	0	1	730.6533	0.867715597	0.86796701	0.00082794433371789072	4	-0.000849645992	22.8278179	7.18628371E-007
2	0	0	0	1	730.7033	0.86671555	0.867049813	0.0008271231673899343	4	-0.000849605713	22.8278179	7.17156979E-007
2	0	0	0	1	730.7533	0.865715504	0.866020143	0.00082140002848097855	4	-0.000849565491	22.8278179	7.11348946E-007
2	0	0	0	1	730.8033	0.864715457	0.864990413	0.00082156733292827397	4	-0.000849525444	22.8278179	7.10647839E-007
2	0	0	0	1	730.8533	0.863715529	0.863929093	0.00081659342268486108	4	-0.000849485514	22.8278179	7.0547884E-007
2	0	0	0	1	730.9033	0.862715483	0.863185525	0.00081354828796099434	4	-0.000849445758	22.8278179	7.02243085E-007
2	0	0	0	1	730.9533	0.861715555	0.862160683	0.00081377321772311932	4	-0.000849406177	22.8278179	7.01603255E-007
2	0	0	0	1	731.0033	0.860715508	0.861153841	0.00080781554573116331	4	-0.000849366654	22.8278179	6.95653455E-007
2	0	0	0	1	731.0533	0.859715462	0.85997051	0.00080731014087278771	4	-0.000849327364	22.8278179	6.94262894E-007
2	0	0	0	1	731.1033	0.858715534	0.859007597	0.00080317124809004827	4	-0.00084928819	22.8278179	6.89930232E-007
2	0	0	0	1	731.1533	0.857715487	0.858107567	0.0007970116960307333	4	-0.000849249191	22.8278179	6.83921769E-007
2	0	0	0	1	731.2033	0.85671556	0.857088327	0.00079872665244490673	4	-0.000849210308	22.8278179	6.84579277E-007
2	0	0	0	1	731.2533	0.855715513	0.856133997	0.00079132879195471795	4	-0.0008491716	22.8278179	6.77483456E-007
2	0	0	0	1	731.3033	0.854715526	0.855093718	0.00079624189553820918	4	-0.00084913295	22.8278179	6.80861433E-007
2	0	0	0	1	731.3533	0.853715539	0.854131818	0.00078954917141042108	4	-0.000849094533	22.8278179	6.74379066E-007
2	0	0	0	1	731.4033	0.852715492	0.853171706	0.00078712095111971065	4	-0.000849056174	22.8278179	6.71549344E-007
2	0	0	0	1	731.4533	0.851715446	0.852012217	0.00078352322008059389	4	-0.00084901799	22.8278179	6.67571328E-007
2	0	0	0	1	731.5033	0.850715518	0.850977659	0.00077936042954981563	4	-0.00084897998	22.8278179	6.63218316E-007
2	0	0	0	1	731.5533	0.849715531	0.85008353	0.00077794419889364377	4	-0.000848942029	22.8278179	6.61317529E-007
2	0	0	0	1	731.6033	0.848715544	0.84902513	0.0007725763414243754	4	-0.000848904194	22.8278179	6.55936731E-007
2	0	0	0	1	731.6533	0.847715497	0.847932398	0.00077434426296990253	4	-0.000848866475	22.8278179	6.56591567E-007
2	0	0	0	1	731.7033	0.84671545	0.846886456	0.0007652452974677257	4	-0.000848828931	22.8278179	6.48075854E-007
2	0	0	0	1	731.7533	0.845715523	0.846244097	0.00076644807268166568	4	-0.000848791504	22.8278179	6.48602168E-007
2	0	0	0	1	731.8033	0.844715476	0.845096946	0.00076794448654658818	4	-0.000848754193	22.8278179	6.48987566E-007
2	0	0	0	1	731.8533	0.843715489	0.843958557	0.00076313173768640871	4	-0.000848716998	22.8278179	6.44051568E-007
2	0	0	0	1	731.9033	0.842715502	0.843130171	0.00076382395208282952	4	-0.00084867992	22.8278179	6.44003023E-007
2	0	0	0	1	731.9533	0.841715455	0.84207648	0.00075967477978675091	4	-0.0008486429	22.8278179	6.3970424E-007
2	0	0	0	1	732.0033	0.840715468	0.841173649	0.00075772111449623654	4	-0.000848606054	22.8278179	6.37375024E-007
2	0	0	0	1	732.0533	0.83971554	0.84017539	0.00075671105743687728	4	-0.000848569267	22.8278179	6.35769993E-007
2	0	0	0	1	732.1033	0.838715613	0.839141846	0.00075334512372070284	4	-0.000848532596	22.8278179	6.32163392E-007
2	0	0	0	1	732.1533	0.837715566	0.838056803	0.00074916607418681891	4	-0.0008484961	22.8278179	6.27843747E-007
2	0	0	0	1	732.2033	0.83671546	0.837228358	0.00074874507845379412	4	-0.000848459662	22.8278179	6.26870587E-007
2	0	0	0	1	732.2533	0.835715473	0.836058497	0.00074352173383144876	4	-0.000848423399	22.8278179	6.21627692E-007
2	0	0	0	1	732.3033	0.834715486	0.835120201	0.00074302510418217463	4	-0.00084838731	22.8278179	6.20515266E-007
2	0	0	0	1	732.3533	0.833715498	0.834219337	0.00073787981549415516	4	-0.000848351337	22.8278179	6.15553631E-007
2	0	0	0	1	732.4033	0.832715571	0.833101809	0.00073894003563273591	4	-0.000848315423	22.8278179	6.15612294E-007
2	0	0	0	1	732.4533	0.831715465	0.832009077	0.0007360959660689826	4	-0.000848279684	22.8278179	6.12438498E-007
2	0	0	0	1	732.5033	0.830715477	0.831099629	0.00072893148522039375	4	-0.000848244119	22.8278179	6.05814705E-007
2	0	0	0	1	732.5533	0.829715431	0.829949677	0.0007311324927151714	4	-0.000848208612	22.8278179	6.06803155E-007
2	0	0	0	1	732.6033	0.828715503	0.829113722	0.00072705755115344203	4	-0.00084817328	22.8278179	6.02813373E-007
2	0	0	0	1	732.6533	0.827715576	0.828188837	0.0007233565800022386	4	-0.000848138006	22.8278179	5.99075861E-007
2	0	0	0	1	732.7033	0.826715529	0.827265859	0.00072504944842809171	4	-0.000848102907	22.8278179	5.99808629E-007
2	0	0	0	1	732.7533	0.825715482	0.826257229	0.00071922844425124227	4	-0.000848067924	22.8278179	5.94267703E-007
2	0	0	0	1	732.8033	0.824715436	0.825318933	0.00071581206584933263	4	-0.000848033058	22.8278179	5.90773254E-007
2	0	0	0	1	732.8533	0.823715508	0.824300885	0.00071764559524362115	4	-0.000847998308	22.8278179	5.91555875E-007
2	0	0	0	1	732.9033	0.82271558	0.823152721	0.00070858014441910113	4	-0.000847963674	22.8278179	5.83269696E-007
2	0	0	0	1	732.9533	0.821715534	0.822249889	0.00070856799303092508	4	-0.000847929216	22.8278179	5.82619975E-007
2	0	0	0	1	733.0033	0.820715487	0.821142912	0.00070728690661781002	4	-0.000847894873	22.8278179	5.80783649E-007
2	0	0	0	1	733.0533	0.81971544	0.820199907	0.00070342889719338803	4	-0.000847860705	22.8278179	5.76952289E-007
2	0	0	0	1	733.1033	0.818715513	0.819139779	0.00070194553963018325	4	-0.000847826654	22.8278179	5.74991532E-007
2	0	0	0	1	733.1533	0.817715466	0.818258762	0.00069811067570063655	4	-0.00084779266	22.8278179	5.71235205E-007
2	0	0	0	1	733.2033	0.816715539	0.817217708	0.00069517365658679567	4	-0.000847758783	22.8278179	5.68108248E-007
2	0	0	0	1	733.2533	0.815715492	0.816231906	0.00069397420823710029	4	-0.000847725023	22.8278179	5.66443873E-007
2	0	0	0	1	733.3033	0.814715505	0.815155387	0.00068927558856591784	4	-0.000847691495	22.8278179	5.61866727E-007
2	0	0	0	1	733.3533	0.813715518	0.814205766	0.00069062767067441452	4	-0.000847658026	22.8278179	5.62313005E-007
2	0	0	0	1	733.4033	0.81271553	0.813138843	0.00068755655626807216	4	-0.000847624615	22.8278179	5.59078956E-007
2	0	0	0	1	733.4533	0.811715543	0.812195003	0.00068646454814437659	4	-0.000847591436	22.8278179	5.57543103E-007
2	0	0	0	1	733.5033	0.810715497	0.811252117	0.00068540364615425294	4	-0.000847558316	22.8278179	5.56035161E-007
2	0	0	0	1	733.5533	0.809715509	0.810196579	0.00067859902857755547	4	-0.000847525313	22.8278179	5.49798585E-007
2	0	0	0	1	733.6033	0.808715522	0.809287965	0.00067415006574096832	4	-0.000847492425	22.8278179	5.45581543E-007
2	0	0	0	1	733.6533	0.807715476	0.808187664	0.00067638584321819649	4	-0.000847459654	22.8278179	5.46646675E-007
2	0	0	0	1	733.7033	0.806715429	0.807319105	0.00067294673775635319	4	-0.000847427	22.8278179	5.43282738E-007
2	0	0	0	1	733.7533	0.805715501	0.806280792	0.00066982117857184668	4	-0.00084739452	22.8278179	5.40063922E-007
2	0	0	0	1	733.8033	0.804715514	0.805187225	0.00066881929214340948	4	-0.000847362156	22.8278179	5.38524773E-007
2	0	0	0	1	733.8533	0.803715587	0.804237604	0.00066653929880649827	4	-0.000847329793	22.8278179	5.3605595E-007
2	0	0	0	1	733.9033	0.80271548	0.803275585	0.00066588895235865885	4	-0.000847297604	22.8278179	5.34892365E-007
2	0	0	0	1	733.9533	0.801715493	0.802247822	0.00066321041891502161	4	-0.000847265532	22.8278179	5.32059119E-007
2	0	0	0	1	734.0033	0.800715506	0.801107466	0.00065895507766442819	4	-0.000847233576	22.8278179	5.2789386E-007
2	0	0	0	1	734.0533	0.799715519	0.800251305	0.00065970926577089495	4	-0.000847201736	22.8278179	5.27933196E-007
2	0	0	0	1	734.1033	0.798715591	0.799141407	0.00065574759180351237	4	-0.000847170071	22.8278179	5.24035045E-007
2	0	0	0	1	734.1533	0.797715485	0.798253834	0.00065727262355923938	4	-0.000847138464	22.8278179	5.24670384E-007
2	0	0	0	1	734.2033	0.796715438	0.797291875	0.00065075918556195198	4	-0.000847106974	22.8278179	5.18845013E-007
2	0	0	0	1	734.2533	0.795715451	0.796217322	0.00064695439619686865	4	-0.000847075658	22.8278179	5.15116312E-007
2	0	0	0	1	734.3033	0.794715524	0.795165598	0.00064563287304298701	4	-0.000847044459	22.8278179	5.13385032E-007
2	0	0	0	1	734.3533	0.793715596	0.794175029	0.00064593192891388221	4	-0.000847013318	22.8278179	5.12983036E-007
2	0	0	0	1	734.4033	0.792715549	0.793294132	0.00063824507412425227	4	-0.00084698241	22.8278179	5.06316098E-007
2	0	0	0	1	734.4533	0.791715443	0.792259157	0.00063760020054393941	4	-0.000846951618	22.8278179	5.05144612E-007
2	0	0	0	1	734.5033	0.790715814	0.79119283	0.00063718256697703132	4	-0.000846920942	22.8278179	5.04134277E-007
2	0	0	0	1	734.5533	0.789715707	0.790226698	0.00063669385767921565	4	-0.000846890267	22.8278179	5.03132469E-007
2	0	0	0	1	734.6033	0.788715601	0.78916651	0.00063115601760391476	4	-0.000846859708	22.8278179	4.98087218E-007
2	0	0	0	1	734.6533	0.787715554	0.788094759	0.00063032935024778195	4	-0.000846829265	22.8278179	4.96759242E-007
2	0	0	0	1	734.7033	0.786715508	0.787334979	0.00062325699905664382	4	-0.000846798939	22.8278179	4.90712011E-007
2	0	0	0	1	734.7533	0.785715461	0.786094487	0.00062532180433023509	4	-0.000846768729	22.8278179	4.91562048E-007
2	0	0	0	1	734.8033	0.784715533	0.785103858	0.00061857637094228125	4	-0.000846738694	22.8278179	4.85646694E-007
2	0	0	0	1	734.8533	0.783715487	0.784140944	0.00061923306680842843	4	-0.000846708717	22.8278179	4.85565977E-007
2	0	0	0	1	734.9033	0.782715559	0.783186555	0.00061371537055863231	4	-0.000846678973	22.8278179	4.80653625E-007
2	0	0	0	1	734.9533	0.781715512	0.782150924	0.00061249156823140469	4	-0.000846649229	22.8278179	4.79060873E-007
2	0	0	0	1	735.0033	0.780715525	0.781111836	0.00061490142245559216	4	-0.00084661966	22.8278179	4.80306767E-007
2	0	0	0	1	735.0533	0.779715538	0.780205131	0.00060947700250027319	4	-0.000846590206	22.8278179	4.75517083E-007
2	0	0	0	1	735.1033	0.778715551	0.779278398	0.00060666661523066942	4	-0.00084656087	22.8278179	4.72762196E-007
2	0	0	0	1	735.1533	0.777715564	0.778131425	0.00060548225964238622	4	-0.000846531591	22.8278179	4.71144773E-007
2	0	0	0	1	735.2033	0.776715517	0.777107418	0.00060569458791751019	4	-0.000846502429	22.8278179	4.7068977E-007
2	0	0	0	1	735.2533	0.77571553	0.776229382	0.00059726199651777127	4	-0.0008464735	22.8278179	4.63612309E-007
2	0	0	0	1	735.3033	0.774715543	0.775232017	0.00059701088745593278	4	-0.000846444687	22.8278179	4.62821959E-007
2	0	0	0	1	735.3533	0.773715556	0.774188101	0.00059707627116478441	4	-0.000846415991	22.8278179	4.62249346E-007
2	0	0	0	1	735.4033	0.772715509	0.773234606	0.00059482688400883739	4	-0.000846387469	22.8278179	4.59940736E-007
2	0	0	0	1	735.4533	0.771715522	0.772210658	0.0005885274134656088	4	-0.000846358947	22.8278179	4.54467141E-007
2	0	0	0	1	735.5033	0.770715535	0.771148503	0.00058863450828573055	4	-0.0008463306	22.8278179	4.53924628E-007
2	0	0	0	1	735.5533	0.769715488	0.770170271	0.00058669847001308734	4	-0.00084630237	22.8278179	4.51857716E-007
2	0	0	0	1	735.6033	0.76871556	0.769276917	0.00058721983326972009	4	-0.000846274197	22.8278179	4.5173465E-007
2	0	0	0	1	735.6533	0.767715514	0.768067956	0.00058419944670512784	4	-0.000846246083	22.8278179	4.48704867E-007
2	0	0	0	1	735.7033	0.766715527	0.767112613	0.0005811182687062268	4	-0.000846218143	22.8278179	4.45783144E-007
2	0	0	0	1	735.7533	0.765715539	0.766011357	0.00057842557732699224	4	-0.000846190262	22.8278179	4.43080552E-007
2	0	0	0	1	735.8033	0.764715493	0.765258193	0.00057897223336180349	4	-0.00084616238	22.8278179	4.43063243E-007
2	0	0	0	1	735.8533	0.763715565	0.76412642	0.00057602317220125862	4	-0.000846134673	22.8278179	4.40154537E-007
2	0	0	0	1	735.9033	0.762715518	0.763196826	0.00057682971055328294	4	-0.000846106966	22.8278179	4.40234601E-007
2	0	0	0	1	735.9533	0.761715591	0.762325525	0.00056872660833404316	4	-0.000846079434	22.8278179	4.33554817E-007
2	0	0	0	1	736.0033	0.760715544	0.761176467	0.00056735506620531929	4	-0.000846052018	22.8278179	4.3185733E-007
2	0	0	0	1	736.0533	0.759715497	0.760245025	0.00056484172017479475	4	-0.000846024835	22.8278179	4.29418094E-007
2	0	0	0	1	736.1033	0.75871557	0.759151399	0.00056051217857370746	4	-0.000845997711	22.8278179	4.25513605E-007
2	0	0	0	1	736.1533	0.757715523	0.758187473	0.00056347746693872092	4	-0.000845970644	22.8278179	4.27221551E-007
2	0	0	0	1	736.2033	0.756715477	0.75723505	0.0005606547287984355	4	-0.000845943636	22.8278179	4.24547409E-007
2	0	0	0	1	736.2533	0.755715549	0.756161392	0.00056142872239838438	4	-0.000845916802	22.8278179	4.24530725E-007
2	0	0	0	1	736.3033	0.754715562	0.755337775	0.0005535017623548846	4	-0.000845890027	22.8278179	4.18080788E-007
2	0	0	0	1	736.3533	0.753715575	0.754197359	0.00055022148289599147	4	-0.000845863484	22.8278179	4.14975602E-007
2	0	0	0	1	736.4033	0.752715528	0.753240108	0.00054409353786603019	4	-0.000845837174	22.8278179	4.09833063E-007
2	0	0	0	1	736.4533	0.751715481	0.75209409	0.00054368436408198939	4	-0.000845810922	22.8278179	4.08901798E-007
2	0	0	0	1	736.5033	0.750715554	0.751179695	0.00054205899727498286	4	-0.000845784787	22.8278179	4.07183705E-007
2	0	0	0	1	736.5533	0.749715567	0.75006038	0.00053979667090634127	4	-0.000845758826	22.8278179	4.04880097E-007
2	0	0	0	1	736.6033	0.74871558	0.749148011	0.00053539998494940219	4	-0.00084573304	22.8278179	4.01093843E-007
2	0	0	0	1	736.6533	0.747715533	0.748219371	0.00053565048303291351	4	-0.000845707254	22.8278179	4.00784074E-007
2	0	0	0	1	736.7033	0.746715546	0.747091413	0.00053478516450990599	4	-0.000845681585	22.8278179	3.99533405E-007
2	0	0	0	1	736.7533	0.745715559	0.746075988	0.00053380074112081063	4	-0.000845655915	22.8278179	3.98255906E-007
2	0	0	0	1	736.8033	0.744715571	0.745018601	0.00053131480092782034	4	-0.00084563042	22.8278179	3.95839407E-007
2	0	0	0	1	736.8533	0.743715525	0.744298875	0.00052978197096241312	4	-0.000845605042	22.8278179	3.94316118E-007
2	0	0	0	1	736.9033	0.742715538	0.743176639	0.00052395881377580948	4	-0.000845579721	22.8278179	3.89393961E-007
2	0	0	0	1	736.9533	0.741715491	0.742026746	0.0005232353560131733	4	-0.000845554634	22.8278179	3.8825462E-007
2	0	0	0	1	737.0033	0.740715563	0.741096199	0.00051826601244371086	4	-0.000845529721	22.8278179	3.84084984E-007
2	0	0	0	1	737.0533	0.739715517	0.740236223	0.00051650957640150385	4	-0.000845505041	22.8278179	3.82339095E-007
2	0	0	0	1	737.1033	0.738715529	0.739262819	0.00051153301151148165	4	-0.000845480361	22.8278179	3.78157324E-007
2	0	0	0	1	737.1533	0.737715542	0.738101482	0.00051618838154320751	4	-0.000845455797	22.8278179	3.8099941E-007
2	0	0	0	1	737.2033	0.736715555	0.737127006	0.00051058955418907537	4	-0.000845431408	22.8278179	3.76369343E-007
2	0	0	0	1	737.2533	0.735715508	0.736214697	0.00051005405772162568	4	-0.000845407019	22.8278179	3.75509302E-007
2	0	0	0	1	737.3033	0.734715521	0.735096157	0.00050662522186973626	4	-0.000845382805	22.8278179	3.72418242E-007
2	0	0	0	1	737.3533	0.733715534	0.73412466	0.00050194938140285181	4	-0.000845358707	22.8278179	3.68493431E-007
2	0	0	0	1	737.4033	0.732715487	0.733124554	0.00050410816260814013	4	-0.000845334667	22.8278179	3.69574082E-007
2	0	0	0	1	737.4533	0.7317155	0.732186377	0.00050062960191873517	4	-0.000845310802	22.8278179	3.66554161E-007
2	0	0	0	1	737.5033	0.730715513	0.731138587	0.00049894132846222457	4	-0.000845287053	22.8278179	3.64795255E-007
2	0	0	0	1	737.5533	0.729715586	0.730152667	0.00049324129974627126	4	-0.000845263363	22.8278179	3.60141456E-007
2	0	0	0	1	737.6033	0.728715539	0.729185045	0.0004946273480460105	4	-0.000845239731	22.8278179	3.60674875E-007
2	0	0	0	1	737.6533	0.727715611	0.72814858	0.0004888978432804669	4	-0.000845216273	22.8278179	3.55990267E-007
2	0	0	0	1	737.7033	0.726715505	0.727205634	0.00048494723948048612	4	-0.00084519299	22.8278179	3.52656372E-007
2	0	0	0	1	737.7533	0.725715518	0.72608912	0.00048738215405642882	4	-0.000845169649	22.8278179	3.53882882E-007
2	0	0	0	1	737.8033	0.72471559	0.725362778	0.00049307137123832771	4	-0.000845146365	22.8278179	3.57655608E-007
2	0	0	0	1	737.8533	0.723715544	0.72385031	0.00048833084595874677	4	-0.000845123082	22.8278179	3.53478441E-007
2	0	0	0	1	737.9033	0.722715497	0.723097324	0.00048545766192007508	4	-0.000845099916	22.8278179	3.51033123E-007
2	0	0	0	1	737.9533	0.721715569	0.722066581	0.00048160722986654789	4	-0.000845076866	22.8278179	3.4775249E-007
2	0	0	0	1	738.0033	0.720715523	0.72115612	0.00048201094115803969	4	-0.000845053873	22.8278179	3.47605152E-007
2	0	0	0	1	738.0533	0.719715595	0.720155895	0.00047908575713033128	4	-0.000845031056	22.8278179	3.45016446E-007
2	0	0	0	1	738.1033	0.718715549	0.719142437	0.00047319724122913895	4	-0.000845008297	22.8278179	3.40296225E-007
2	0	0	0	1	738.1533	0.717715502	0.718260586	0.00047326684256808645	4	-0.000844985654	22.8278179	3.39928931E-007
2	0	0	0	1	738.2033	0.716715574	0.717227936	0.00047831317877151166	4	-0.000844962953	22.8278179	3.43059583E-007
2	0	0	0	1	738.2533	0.715715528	0.716167688	0.00047363257302398057	4	-0.000844940194	22.8278179	3.39200341E-007
2	0	0	0	1	738.3033	0.7147156	0.714932978	0.00046876978423690107	4	-0.000844917726	22.8278179	3.35138992E-007
2	0	0	0	1	738.3533	0.713715553	0.714203656	0.00046472644330437953	4	-0.000844895432	22.8278179	3.3190932E-007
2	0	0	0	1	738.4033	0.712715507	0.713125288	0.00046624850141664936	4	-0.000844873255	22.8278179	3.32493585E-007
2	0	0	0	1	738.4533	0.71171546	0.712325513	0.00046067535246644732	4	-0.000844851194	22.8278179	3.28150804E-007
2	0	0	0	1	738.5033	0.710715532	0.711165965	0.00045939992324511673	4	-0.00084482925	22.8278179	3.26709596E-007
2	0	0	0	1	738.5533	0.709715545	0.710115314	0.00046219295513260039	4	-0.000844807306	22.8278179	3.28210291E-007
2	0	0	0	1	738.6033	0.708715558	0.70916003	0.00045336211473180794	4	-0.000844785594	22.8278179	3.21506292E-007
2	0	0	0	1	738.6533	0.707715511	0.70813787	0.00045284942967151079	4	-0.000844764058	22.8278179	3.20679817E-007
2	0	0	0	1	738.7033	0.706715465	0.707141578	0.00044915712472478296	4	-0.000844742521	22.8278179	3.1761769E-007
2	0	0	0	1	738.7533	0.705715537	0.706025064	0.00045223671649755395	4	-0.000844721159	22.8278179	3.1929045E-007
2	0	0	0	1	738.8033	0.70471555	0.705239534	0.00044560777617637902	4	-0.000844699854	22.8278179	3.14260234E-007
2	0	0	0	1	738.8533	0.703715622	0.70411247	0.0004447452196877236	4	-0.000844678667	22.8278179	3.1315065E-007
2	0	0	0	1	738.9033	0.702715576	0.703074098	0.00043998794858958468	4	-0.000844657538	22.8278179	3.09344131E-007
2	0	0	0	1	738.9533	0.701715529	0.702104449	0.00044115876038699001	4	-0.000844636525	22.8278179	3.09739534E-007
2	0	0	0	1	739.0033	0.700715542	0.701139688	0.00044218206945785413	4	-0.00084461557	22.8278179	3.10031396E-007
2	0	0	0	1	739.0533	0.699715555	0.700171947	0.00043878940609661096	4	-0.000844594673	22.8278179	3.07228021E-007
2	0	0	0	1	739.1033	0.698715508	0.699246168	0.00043581194175338223	4	-0.000844573951	22.8278179	3.04739842E-007
2	0	0	0	1	739.1533	0.697715521	0.698212624	0.00043606617765800998	4	-0.000844553288	22.8278179	3.04466909E-007
2	0	0	0	1	739.2033	0.696715534	0.697078049	0.00043454836102480596	4	-0.000844532566	22.8278179	3.02914117E-007
2	0	0	0	1	739.2533	0.695715606	0.696054935	0.00043123962927051366	4	-0.000844512018	22.8278179	3.00166477E-007
2	0	0	0	1	739.3033	0.6947155	0.69496125	0.00043162672537383224	4	-0.000844491529	22.8278179	2.99963858E-007
2	0	0	0	1	739.3533	0.693715632	0.694043219	0.00042999866942678745	4	-0.000844471098	22.8278179	2.98437669E-007
